open,high,low,close,VolumeBTC,target
0.473280375,0.498452909,0.450604258,0.502649228,1.92E-05,0
0.488337029,0.486383215,0.417285953,0.472482158,2.91E-05,0
0.475688609,0.502814188,0.481485712,0.488683918,1.83E-05,0
0.434051455,0.481487533,0.437195904,0.475607668,2.31E-05,0
0.427950142,0.428672444,0.432203287,0.4338567,1.14E-05,0
0.42637087,0.422857405,0.420262612,0.427775569,1.23E-05,0
0.403766449,0.418646154,0.411149119,0.426121341,1.52E-05,0
0.398838088,0.395163283,0.388508055,0.403697494,1.24E-05,0
0.387039109,0.396304339,0.3922563,0.398770123,1.03E-05,0
0.390453345,0.409452869,0.387572317,0.387221983,1.71E-05,0
0.364351584,0.38665152,0.368136211,0.390288589,9.70E-06,0
0.35000443,0.357103855,0.351774043,0.3641579,8.38E-06,0
0.34210629,0.342597368,0.341127363,0.34963396,9.30E-06,0
0.351070831,0.347216835,0.339989954,0.342533199,1.49E-05,0
0.335206734,0.343528792,0.336338838,0.351248572,1.21E-05,0
0.345903102,0.347608333,0.328490898,0.334881523,1.64E-05,0
0.351416603,0.350140927,0.347068124,0.345844029,6.60E-06,0
0.341023713,0.348968325,0.341425105,0.351365639,1.12E-05,0
0.336391262,0.335409108,0.335996012,0.340877784,1.47E-05,0
0.314562675,0.342566258,0.319098424,0.336101607,2.93E-05,0
0.28600445,0.310580056,0.289348781,0.314608959,1.94E-05,0
0.283626787,0.281375187,0.285904481,0.285960354,8.74E-06,0
0.28180874,0.27816325,0.284833489,0.283578349,4.69E-06,0
0.276689091,0.279177102,0.279521495,0.281916999,5.51E-06,0
0.265179195,0.272487191,0.270360043,0.276772408,4.55E-06,0
0.268430192,0.262804715,0.263506996,0.265264329,8.66E-06,0
0.272824016,0.26675458,0.268627,0.268384349,8.78E-06,0
0.26933558,0.268103524,0.264577383,0.272929656,1.15E-05,0
0.28227338,0.277489433,0.272492799,0.26936555,7.74E-06,0
0.285271058,0.279385862,0.283710755,0.282082289,5.60E-06,0
0.281962333,0.279202543,0.283190615,0.285154829,3.24E-06,0
0.274362923,0.275812085,0.277583452,0.281914032,3.08E-06,0
0.286084437,0.28115218,0.278701345,0.274667418,8.11E-06,0
0.282821866,0.282148006,0.283357036,0.286161105,8.02E-06,0
0.276190171,0.27816325,0.275072015,0.282869416,8.74E-06,0
0.28999611,0.286465817,0.271531795,0.276116593,1.53E-05,0
0.26763551,0.285682822,0.27299554,0.289897028,1.37E-05,0
0.260625989,0.263706628,0.262981863,0.267519771,4.84E-06,0
0.25225579,0.257071087,0.252998747,0.260839355,5.79E-06,0
0.252373471,0.250905111,0.246348884,0.252123833,1.16E-05,0
0.275507977,0.271826893,0.243058749,0.252208407,2.77E-05,0
0.28215466,0.28024358,0.277143346,0.275537932,1.16E-05,0
0.270457631,0.279547666,0.271056135,0.281894595,1.72E-05,0
0.271135522,0.270013619,0.270048383,0.270358473,1.22E-05,0
0.275495956,0.269784506,0.263967224,0.271127795,8.31E-06,0
0.274882323,0.272785793,0.275063694,0.27542769,7.69E-06,0
0.262079715,0.270574334,0.266324496,0.274873511,1.30E-05,0
0.261643271,0.261344268,0.260133802,0.262080953,1.36E-05,0
0.259993212,0.26560422,0.255517144,0.261494577,2.04E-05,0
0.245837049,0.256663598,0.248384208,0.259931896,1.27E-05,0
0.234672034,0.242517499,0.237877018,0.24574714,9.73E-06,0
0.236412913,0.231978759,0.236529919,0.234631957,4.18E-06,0
0.240067409,0.234477626,0.235450304,0.236276689,6.53E-06,0
0.239487759,0.2366965,0.239311715,0.239974776,1.02E-05,0
0.230613445,0.234886133,0.231908572,0.23944686,2.11E-05,0
0.224869479,0.229376674,0.229031765,0.230661454,1.30E-05,0
0.225379677,0.221987941,0.226030446,0.224811935,1.16E-05,0
0.227388418,0.227391856,0.22197871,0.225084796,1.87E-05,0
0.217662883,0.224635819,0.220504073,0.227415909,6.53E-06,0
0.229148441,0.226288743,0.214812641,0.217768892,1.42E-05,0
0.229223235,0.229056411,0.227596917,0.229032301,1.75E-05,0
0.207856172,0.226172152,0.211015226,0.229135421,2.39E-05,0
0.205972829,0.204466357,0.202253486,0.207703459,1.41E-05,0
0.199105475,0.201649843,0.198725824,0.205937653,9.36E-06,0
0.201823864,0.198142502,0.197701581,0.198847426,9.15E-06,0
0.202379474,0.19908701,0.20389409,0.201789397,3.28E-06,0
0.198965979,0.201885933,0.200742084,0.202591807,8.21E-06,0
0.197284905,0.195715596,0.196328762,0.198823835,1.16E-05,0
0.194608958,0.195344015,0.194267265,0.197433714,1.15E-05,0
0.200047666,0.198467999,0.192739222,0.19455955,1.38E-05,0
0.191481875,0.197350203,0.195236892,0.200096443,1.46E-05,0
0.191126012,0.189528976,0.190946419,0.191473359,7.41E-06,0
0.192225062,0.191179429,0.192916838,0.191063252,4.74E-06,0
0.189625838,0.188552486,0.192669325,0.192304257,3.65E-06,0
0.190267371,0.186436248,0.190285578,0.1896166,6.47E-06,0
0.187586823,0.188922031,0.189633663,0.190234877,1.20E-05,0
0.17450834,0.189310912,0.177717497,0.187555381,2.60E-05,0
0.172102332,0.172228364,0.174402701,0.174475273,7.59E-06,0
0.168531534,0.169030964,0.170316925,0.172146238,7.07E-06,0
0.166228664,0.164471102,0.169452295,0.168523376,1.36E-06,0
0.165760908,0.162859464,0.16810913,0.166235886,1.46E-06,0
0.168352712,0.164795436,0.167140713,0.165583928,5.58E-06,0
0.167224279,0.165885029,0.167897322,0.168391917,6.30E-06,0
0.167369563,0.164889203,0.168463303,0.167171239,4.90E-06,0
0.168840799,0.165068016,0.168873454,0.167158479,6.60E-06,0
0.166363411,0.167456543,0.166777462,0.168760924,9.18E-06,0
0.165302204,0.163324085,0.168231676,0.166341677,2.82E-06,0
0.161733038,0.164030903,0.165016884,0.165277386,4.23E-06,0
0.15975279,0.158541943,0.161488466,0.161579892,6.93E-06,0
0.155925259,0.156194266,0.157080741,0.159698503,9.02E-06,0
0.154934096,0.152204568,0.157272125,0.155899224,7.20E-06,0
0.157828636,0.153938904,0.156928542,0.154967283,6.22E-06,0
0.15588163,0.153996473,0.158376552,0.157766666,4.68E-06,0
0.154056459,0.15245636,0.156925667,0.155906494,1.37E-06,0
0.15447836,0.151088517,0.156550313,0.154185795,1.47E-06,0
0.155065579,0.151986068,0.154734816,0.154554951,1.08E-05,0
0.157583331,0.155950326,0.155598388,0.155210321,1.12E-05,0
0.158461414,0.1546024,0.15894919,0.157517694,5.57E-06,0
0.15610794,0.154856808,0.158617862,0.158381234,5.22E-06,0
0.157570866,0.156092503,0.158494711,0.156201018,6.46E-06,0
0.15684519,0.154015662,0.157966099,0.157553897,2.96E-06,0
0.156298188,0.154347992,0.158899718,0.156788729,3.30E-06,0
0.156954561,0.153368885,0.157354276,0.156205914,8.22E-06,0
0.149510822,0.153846881,0.151908693,0.157010253,8.68E-06,0
0.153797502,0.150152296,0.151078103,0.149434248,7.39E-06,0
0.152211255,0.150612556,0.15433223,0.15389869,6.22E-06,0
0.159671318,0.15677548,0.153321149,0.152073386,1.29E-05,0
0.161887077,0.157971488,0.160421861,0.159673279,4.21E-06,0
0.159878484,0.159479909,0.162458697,0.161954093,2.92E-06,0
0.160054487,0.157403504,0.161339292,0.159787528,5.70E-06,0
0.160096038,0.157604413,0.160169658,0.159925071,7.15E-06,0
0.157645214,0.158273143,0.159013489,0.160089321,1.07E-05,0
0.155959391,0.155947273,0.15823222,0.157600932,8.36E-06,0
0.151023907,0.153403484,0.152769995,0.155988397,9.48E-06,0
0.152620394,0.150666781,0.152236995,0.150938172,5.60E-06,0
0.151938644,0.149295014,0.153146256,0.152548778,3.25E-06,0
0.151061898,0.14823406,0.152019135,0.151802602,6.79E-06,0
0.149286738,0.1494888,0.152314154,0.151054053,1.32E-05,0
0.147865809,0.147419228,0.148704038,0.149425049,7.60E-06,0
0.151597918,0.148768171,0.146339201,0.14781014,1.37E-05,0
0.149830921,0.148324484,0.147170245,0.151566687,1.13E-05,0
0.148451395,0.147419228,0.148985742,0.14983115,6.63E-06,0
0.152825185,0.150537688,0.146716371,0.148451563,1.58E-05,0
0.14837022,0.151683977,0.147509592,0.152741517,2.25E-05,0
0.166699092,0.163758905,0.148802075,0.148344882,2.40E-05,0
0.174481628,0.170723868,0.166464743,0.16672018,1.69E-05,0
0.170607649,0.172313845,0.171906393,0.17451756,1.03E-05,0
0.171418357,0.168158709,0.172789784,0.170526878,5.87E-06,0
0.167835984,0.167223796,0.171053412,0.171327656,3.02E-06,0
0.168830708,0.16542564,0.170524195,0.167807321,2.71E-06,0
0.165766547,0.164896617,0.16832003,0.168769827,7.83E-06,0
0.167705392,0.165584391,0.165971533,0.165704705,1.01E-05,0
0.165710749,0.164812154,0.167899288,0.167771563,5.53E-06,0
0.171971741,0.168045606,0.165820695,0.165688087,9.16E-06,0
0.170536713,0.168922659,0.173020049,0.172111518,3.74E-06,0
0.170899848,0.167215073,0.172053146,0.17037331,2.11E-06,0
0.168668507,0.166908766,0.16966728,0.170715314,4.40E-06,0
0.173556355,0.169723972,0.171459932,0.168698013,8.28E-06,0
0.172146556,0.169817739,0.174331443,0.173559209,5.43E-06,0
0.174933803,0.171679424,0.172805064,0.172048459,1.22E-05,0
0.180146646,0.177296024,0.176566169,0.175024111,1.14E-05,0
0.17444156,0.178233263,0.17578611,0.180073,1.27E-05,0
0.173577427,0.170463645,0.174493022,0.174370076,3.23E-06,0
0.172291839,0.171166974,0.174216613,0.173452824,5.16E-06,0
0.172671446,0.169350792,0.173979237,0.172378147,7.16E-06,0
0.169261068,0.168545554,0.168213521,0.172578305,8.86E-06,0
0.166571468,0.165905381,0.166384256,0.1691967,7.34E-06,0
0.174137934,0.170558139,0.166081673,0.166634123,1.36E-05,0
0.170995269,0.172519988,0.171830747,0.174089648,9.97E-06,0
0.172231886,0.168569832,0.172101861,0.170942772,3.43E-06,0
0.169765776,0.16871041,0.172087943,0.172335564,5.16E-06,0
0.172266463,0.170193972,0.167428167,0.16972343,1.36E-05,0
0.17211272,0.170099478,0.172822765,0.172234372,1.28E-05,0
0.163707053,0.168389275,0.165542319,0.172014185,9.73E-06,0
0.164343837,0.162925174,0.164126837,0.163663368,7.15E-06,0
0.161947624,0.16379743,0.163105166,0.164315771,9.04E-06,0
0.17282964,0.17281074,0.157451859,0.161871597,1.64E-05,0
0.166148232,0.169661315,0.167564329,0.172937816,1.45E-05,0
0.162480676,0.163476876,0.163718501,0.166101459,1.35E-05,0
0.162394159,0.159566989,0.161573189,0.16247192,1.35E-05,0
0.159825357,0.162030675,0.161933414,0.162457825,1.61E-05,0
0.161568907,0.160655128,0.157813294,0.159907266,2.21E-05,0
0.145123973,0.16288316,0.147983739,0.161493687,3.59E-05,0
0.141728583,0.145189306,0.143796446,0.145149636,1.18E-05,0
0.139308032,0.138673846,0.141917256,0.141682567,6.56E-06,0
0.1402802,0.137201623,0.141033109,0.139263024,1.04E-05,0
0.13912832,0.137775131,0.14071585,0.140291111,1.35E-05,0
0.137032171,0.136074232,0.138104863,0.139138389,7.15E-06,0
0.133556497,0.134182746,0.136159709,0.136938588,7.20E-06,0
0.134318976,0.131011224,0.135796307,0.133543481,3.97E-06,0
0.133763218,0.131282059,0.135464828,0.134278825,2.05E-06,0
0.133389399,0.130864394,0.135713248,0.133766043,1.76E-06,0
0.13315092,0.130423178,0.134969046,0.133455495,4.65E-06,0
0.13399027,0.130906117,0.134257674,0.133104886,7.18E-06,0
0.134959767,0.131770813,0.136177108,0.133953588,4.93E-06,0
0.134631209,0.131844955,0.135293868,0.134866389,5.80E-06,0
0.135681138,0.132849357,0.13673855,0.134592044,5.02E-06,0
0.134629428,0.132799784,0.136178621,0.135676217,2.64E-06,0
0.135474269,0.13217743,0.136579846,0.134669199,1.88E-06,0
0.134641894,0.13238052,0.134660563,0.135340297,5.06E-06,0
0.137711546,0.134264302,0.136233539,0.134618752,5.92E-06,0
0.134972826,0.134715985,0.137319812,0.137619775,8.13E-06,0
0.136303824,0.13335294,0.136909358,0.134949033,6.09E-06,0
0.132301182,0.133215269,0.134771913,0.136300132,6.94E-06,0
0.133265485,0.129886595,0.132419331,0.132273247,3.97E-06,0
0.131955262,0.130593558,0.134551633,0.133188718,2.82E-06,0
0.132516362,0.129592063,0.134267659,0.13206938,4.54E-06,0
0.134583424,0.131648116,0.132933722,0.13251213,8.89E-06,0
0.133187278,0.132105469,0.135215197,0.134596199,5.60E-06,0
0.133943524,0.130680057,0.134764348,0.133106221,3.60E-06,0
0.132918823,0.131238446,0.134082327,0.133935932,6.40E-06,0
0.131279449,0.130531338,0.132843855,0.132884401,4.18E-06,0
0.13350248,0.130491795,0.131294177,0.131271422,5.70E-06,0
0.134687453,0.131955877,0.134228928,0.133481609,1.02E-05,0
0.135404521,0.132737709,0.133690179,0.134686707,1.13E-05,0
0.140325165,0.137431317,0.136791502,0.135377836,1.30E-05,0
0.141369603,0.138288308,0.14249534,0.140374349,6.30E-06,0
0.135428117,0.13935624,0.137899107,0.141269196,8.57E-06,0
0.13643783,0.133868298,0.137964465,0.135332878,1.86E-06,0
0.135423813,0.133559228,0.135944422,0.136407555,3.98E-06,0
0.136718305,0.133995211,0.137262926,0.135648768,6.87E-06,0
0.137979556,0.134703192,0.137638886,0.136694215,5.18E-06,0
0.139030227,0.135980174,0.137341144,0.137977803,7.64E-06,0
0.137617312,0.136413104,0.139528515,0.139001736,8.89E-06,0
0.13605288,0.135091491,0.132343686,0.137589952,1.52E-05,0
0.138263148,0.134716276,0.1374121,0.136029645,4.50E-06,0
0.13807008,0.135012988,0.139086896,0.138158375,3.80E-06,0
0.135102527,0.135812556,0.137336303,0.138004214,8.98E-06,0
0.144427532,0.142009061,0.135050441,0.135054379,2.12E-05,0
0.142765156,0.142447515,0.142601244,0.144402867,9.20E-06,0
0.142829562,0.140791101,0.142431949,0.142659762,8.96E-06,0
0.142419978,0.139572996,0.143614897,0.142751161,6.96E-06,0
0.141144332,0.139800364,0.139242575,0.142262118,8.76E-06,0
0.140299789,0.138565831,0.141810898,0.141072303,5.24E-06,0
0.142894264,0.14019535,0.142824248,0.140332507,9.27E-06,0
0.141068945,0.140653575,0.140362131,0.142883511,1.16E-05,0
0.138910024,0.13791978,0.139620652,0.141059543,8.97E-06,0
0.149017838,0.145789127,0.135909322,0.138933929,2.94E-05,0
0.13775384,0.148522195,0.140157888,0.148992388,1.57E-05,0
0.141619509,0.138090597,0.139514294,0.137753758,7.38E-06,0
0.137515064,0.138767613,0.138792937,0.141595323,8.78E-06,0
0.139785138,0.136612124,0.138849217,0.137380596,9.36E-06,0
0.134272081,0.136830333,0.135457112,0.139700283,1.49E-05,0
0.128718957,0.13109089,0.130997041,0.134249299,8.89E-06,0
0.129719618,0.127918641,0.129166566,0.128772942,7.67E-06,0
0.126854016,0.127513914,0.128258817,0.129702509,1.15E-05,0
0.133885351,0.132264074,0.128848854,0.126960696,1.15E-05,0
0.133707717,0.132339815,0.135140005,0.133855513,4.50E-06,0
0.132079621,0.131712517,0.132720553,0.133684882,9.40E-06,0
0.138659079,0.136078448,0.130830771,0.132060329,2.19E-05,0
0.142676116,0.140012031,0.135369514,0.138797127,1.60E-05,0
0.141989025,0.140884578,0.140741116,0.142820155,1.57E-05,0
0.141142403,0.141789253,0.140682869,0.141844741,1.60E-05,0
0.136762232,0.140753594,0.138796719,0.141010727,1.23E-05,0
0.13571809,0.136321372,0.137125705,0.136906242,7.99E-06,0
0.143174888,0.140023516,0.135551064,0.135676811,2.24E-05,0
0.135959982,0.141487161,0.137712262,0.142906954,2.58E-05,0
0.128439965,0.133827592,0.130898399,0.135814651,1.65E-05,0
0.124836816,0.127524236,0.126821095,0.128543704,1.81E-05,0
0.127310494,0.130404134,0.121465832,0.124782705,4.46E-05,0
0.138981107,0.135960839,0.120376534,0.12714468,4.10E-05,0
0.143161977,0.141031553,0.14165416,0.139242993,1.46E-05,0
0.146117361,0.142985115,0.144825228,0.143023428,2.49E-05,0
0.133584099,0.143357568,0.134310928,0.145970889,3.24E-05,0
0.131749432,0.133820178,0.132661852,0.133423149,1.96E-05,0
0.129512155,0.129488701,0.130227119,0.131650519,1.24E-05,0
0.13003007,0.127371155,0.126721999,0.129395522,1.30E-05,0
0.130897022,0.130765393,0.129677628,0.12988679,1.19E-05,0
0.128722074,0.128064017,0.130225606,0.130892918,7.15E-06,0
0.12566088,0.128834509,0.128049581,0.128647269,1.47E-05,0
0.128036318,0.134798704,0.124885019,0.12560381,3.11E-05,0
0.112784963,0.127308062,0.114448028,0.128022316,3.42E-05,0
0.113262069,0.110276104,0.113432258,0.112850572,9.39E-06,0
0.111995476,0.110497948,0.113236033,0.113126845,8.91E-06,0
0.109860446,0.10910699,0.110935949,0.11187041,6.79E-06,0
0.109174987,0.109190872,0.110146208,0.109582919,4.92E-06,0
0.108809775,0.107579234,0.109522433,0.108959301,9.53E-06,0
0.103528074,0.10966945,0.104068378,0.108648456,1.91E-05,0
0.099258757,0.101158705,0.100868867,0.103502975,8.12E-06,0
0.098997574,0.097956363,0.100186391,0.099306794,7.21E-06,0
0.103320017,0.101867267,0.09993328,0.099099366,1.47E-05,0
0.105422399,0.102684425,0.104467636,0.103333976,6.04E-06,0
0.101774581,0.103119681,0.103902865,0.105349793,6.61E-06,0
0.103276685,0.100969134,0.10352857,0.10181744,1.11E-05,0
0.095821816,0.101928034,0.095620265,0.103115421,2.04E-05,0
0.099530032,0.09779674,0.097524721,0.095805451,1.05E-05,0
0.099467408,0.098538157,0.10007262,0.099674318,9.42E-06,0
0.100113689,0.097418908,0.096682936,0.099443892,1.40E-05,0
0.099735863,0.101602101,0.100432391,0.100097037,9.41E-06,0
0.099487738,0.098023381,0.100137373,0.09972521,4.31E-06,0
0.10591479,0.103118954,0.099818299,0.09963396,1.39E-05,0
0.106979262,0.104143709,0.105222883,0.105819695,1.08E-05,0
0.104514785,0.104904898,0.105897945,0.10690921,1.13E-05,0
0.106459863,0.105487129,0.104763259,0.104466519,1.51E-05,0
0.098219513,0.104143709,0.100175347,0.106687686,1.77E-05,0
0.099802198,0.097418908,0.098734447,0.098123062,5.16E-06,0
0.097578277,0.098872522,0.098386931,0.099672241,7.79E-06,0
0.098353963,0.099366219,0.09769795,0.097638916,1.37E-05,0
0.096577913,0.102105538,0.097170397,0.098520557,2.23E-05,0
0.092998359,0.094456146,0.090552607,0.096296126,1.47E-05,0
0.092704676,0.091796202,0.093574048,0.092869712,8.21E-06,0
0.084832358,0.093290085,0.086290576,0.092671336,1.94E-05,0
0.090718491,0.08817634,0.086487255,0.084705551,1.20E-05,0
0.092216143,0.089597971,0.088930763,0.09037613,1.50E-05,0
0.09799068,0.096817924,0.091646293,0.092200395,1.40E-05,0
0.09695663,0.09574534,0.096458419,0.097908215,9.57E-06,0
0.098042472,0.098509664,0.095385763,0.09689185,2.16E-05,0
0.093977205,0.097113473,0.094520981,0.098025728,2.55E-05,0
0.083913762,0.093287032,0.083723766,0.093943499,2.47E-05,0
0.089591543,0.090222652,0.084006076,0.083848688,1.40E-05,0
0.089717534,0.09084646,0.086448525,0.089407244,1.53E-05,0
0.089499089,0.100689722,0.083476556,0.089739009,3.90E-05,0
0.077924788,0.090440425,0.077370131,0.089309316,3.21E-05,0
0.076855566,0.076171047,0.073443968,0.077821268,2.92E-05,0
0.072558796,0.077878779,0.072371765,0.076605635,2.27E-05,0
0.077034982,0.074726155,0.06480553,0.072279478,4.52E-05,0
0.074279789,0.083633777,0.074737056,0.076882354,2.15E-05,0
0.08104356,0.079232374,0.074111617,0.07429663,1.99E-05,0
0.069446256,0.083991111,0.055941517,0.081023488,7.05E-05,0
0.115667186,0.112769011,0.069960029,0.069434396,7.58E-05,0
0.114737312,0.113043481,0.112554616,0.115325163,9.44E-06,0
0.115383891,0.115509639,0.114702954,0.114603321,1.07E-05,0
0.116846965,0.115985164,0.11322045,0.11535009,1.58E-05,0
0.129688454,0.126306712,0.118659074,0.116796,1.17E-05,0
0.133442674,0.130929813,0.131730804,0.129559624,3.63E-06,0
0.132031391,0.130475077,0.13370546,0.133415286,5.36E-06,0
0.127561438,0.130201043,0.13019217,0.13212235,8.35E-06,0
0.127526712,0.12556355,0.128769577,0.127472736,4.34E-06,0
0.129929158,0.126607349,0.128713297,0.127504933,5.99E-06,0
0.123973277,0.12745838,0.126091114,0.129906969,8.01E-06,0
0.124106837,0.124198615,0.124930406,0.12414425,5.38E-06,0
0.126852235,0.12491023,0.126670257,0.124126296,3.03E-06,0
0.128432694,0.126304095,0.12510424,0.126739172,8.48E-06,0
0.127866845,0.127377115,0.126594612,0.12841076,1.20E-05,0
0.135687965,0.133122955,0.128225231,0.127859697,1.50E-05,0
0.141022496,0.137669443,0.137399996,0.135664792,8.13E-06,0
0.145547506,0.142683896,0.141118588,0.14081606,7.61E-06,0
0.141010772,0.142631852,0.143903561,0.145454694,4.31E-06,0
0.141486394,0.138246004,0.142457669,0.141046782,2.71E-06,0
0.140214162,0.138984659,0.142368255,0.141462231,5.53E-06,0
0.13989807,0.138011658,0.139861508,0.140225233,8.56E-06,0
0.148819872,0.146643065,0.138576892,0.139972402,1.29E-05,0
0.141923283,0.146468614,0.142973421,0.148718341,8.75E-06,0
0.144897069,0.141895813,0.140930533,0.141477365,7.66E-06,0
0.144655919,0.143026693,0.14291124,0.144678398,5.35E-06,0
0.151398172,0.148213707,0.145037036,0.144483879,7.46E-06,0
0.149396999,0.14806775,0.150396686,0.151372316,8.02E-06,0
0.151171714,0.149557854,0.150014524,0.14936377,1.21E-05,0
0.150017162,0.149477897,0.152727936,0.151145897,8.49E-06,0
0.143799355,0.14786277,0.144551996,0.149961868,1.05E-05,0
0.148570709,0.145187125,0.144919029,0.143745419,9.79E-06,0
0.144626091,0.144877329,0.147246496,0.148552161,6.25E-06,0
0.14308288,0.141539933,0.143820351,0.144516818,4.23E-06,0
0.142354534,0.140508199,0.144551996,0.143054142,5.20E-06,0
0.140324571,0.140240272,0.141738883,0.142330222,9.78E-06,0
0.133656222,0.139010827,0.136012805,0.140309213,1.04E-05,0
0.135325869,0.132811996,0.134991286,0.133498079,6.30E-06,0
0.135751628,0.136684812,0.137049908,0.135407956,6.16E-06,0
0.136789092,0.134639081,0.135899034,0.136020743,3.90E-06,0
0.136190447,0.13449196,0.138097752,0.136729676,2.16E-06,0
0.138736692,0.135439666,0.136820853,0.135997893,6.49E-06,0
0.135323346,0.13603062,0.136369097,0.138552161,1.03E-05,0
0.136892527,0.134198301,0.13711693,0.135424129,8.39E-06,0
0.129591252,0.133751706,0.131980586,0.137068416,1.24E-05,0
0.125219836,0.127807428,0.12699629,0.129568675,1.25E-05,0
0.121064639,0.121929151,0.122906429,0.125057198,8.21E-06,0
0.122783555,0.119566355,0.122550894,0.121184919,3.64E-06,0
0.121985905,0.120921695,0.121948452,0.122559313,8.33E-06,0
0.126134424,0.122887905,0.122963617,0.121911064,1.11E-05,0
0.127126329,0.124734616,0.127315969,0.12602831,4.07E-06,0
0.12565999,0.124526438,0.125989446,0.126947639,4.40E-06,0
0.12668855,0.123972265,0.126412003,0.12557191,5.72E-06,0
0.12968697,0.130478711,0.125707741,0.126631749,1.14E-05,0
0.129642598,0.127745643,0.130814129,0.129776251,4.76E-06,0
0.126932222,0.127965452,0.128735688,0.129540336,1.21E-05,0
0.128345435,0.125597713,0.127410224,0.126832797,8.69E-06,0
0.128383722,0.12633695,0.127124132,0.128302002,1.11E-05,0
0.117874189,0.126217742,0.120316169,0.128359423,2.20E-05,0
0.11899817,0.116067737,0.119317494,0.117854059,5.19E-06,0
0.116436046,0.115968736,0.118122292,0.118977996,2.66E-06,0
0.11928384,0.117364345,0.118727458,0.116536641,4.91E-06,0
0.113536312,0.116114112,0.113689453,0.119263469,1.17E-05,0
0.117042111,0.113918063,0.114763168,0.113429084,7.71E-06,0
0.118568404,0.119945786,0.116792289,0.116955354,1.54E-05,0
0.112875487,0.116404864,0.114143781,0.118655281,1.57E-05,0
0.106701309,0.110546212,0.108779441,0.112775643,8.71E-06,0
0.10675963,0.105865106,0.108288349,0.106751042,3.51E-06,0
0.106411336,0.104427338,0.10747183,0.106569729,4.22E-06,0
0.10067004,0.104517616,0.10138235,0.106487084,1.05E-05,0
0.104068398,0.101357579,0.102085401,0.100724958,5.14E-06,0
0.10386049,0.102119494,0.105867687,0.104109678,1.45E-06,0
0.104781311,0.103064438,0.1053011,0.103956556,3.42E-06,0
0.107008052,0.104264517,0.106609015,0.104726323,4.82E-06,0
0.10588971,0.106293384,0.107750206,0.107178955,3.35E-06,0
0.105151717,0.103752067,0.107093147,0.10585397,2.05E-06,0
0.104372173,0.102381462,0.104385031,0.105108536,5.21E-06,0
0.104381522,0.104949238,0.105867687,0.104252415,4.04E-06,0
0.105148007,0.102547772,0.105273565,0.104363547,1.95E-06,0
0.106187103,0.104936154,0.105958461,0.105190439,5.43E-06,0
0.109220546,0.10874326,0.107348224,0.10614968,8.69E-06,0
0.103663266,0.106373922,0.105482196,0.109021173,4.92E-06,0
0.104356739,0.101491179,0.105258436,0.103645563,2.19E-06,0
0.103813595,0.101839791,0.104696842,0.10433862,4.15E-06,0
0.105733593,0.104078726,0.103598315,0.10367776,7.69E-06,0
0.095829681,0.105206262,0.094899058,0.105715536,1.67E-05,0
0.09972592,0.097778859,0.096790201,0.09570604,9.20E-06,0
0.103183638,0.100819252,0.10087507,0.099710521,7.67E-06,0
0.102460485,0.101943299,0.103704219,0.103166016,2.39E-06,0
0.105273999,0.102579609,0.103711481,0.102334377,2.61E-06,0
0.104223476,0.103064438,0.106316266,0.105278722,4.11E-06,0
0.104576668,0.102974887,0.104690639,0.104254195,5.67E-06,0
0.10480743,0.102608685,0.105448307,0.104536107,4.43E-06,0
0.106403471,0.104484035,0.105871166,0.104664451,5.30E-06,0
0.109145159,0.108351035,0.107653379,0.106510972,8.52E-06,0
0.108982809,0.107100802,0.109388087,0.109237206,2.33E-06,0
0.109422073,0.107956776,0.110961669,0.108916569,2.63E-06,0
0.107372522,0.107667623,0.108221176,0.109497307,5.40E-06,0
0.104437617,0.105937794,0.105868594,0.107251361,6.01E-06,0
0.105915977,0.109902342,0.104915912,0.104393074,1.00E-05,0
0.106194078,0.104702098,0.107199656,0.105916139,3.30E-06,0
0.107586218,0.104935718,0.105717605,0.106052792,5.60E-06,0
0.109789214,0.106812958,0.107136568,0.107581346,7.09E-06,0
0.112660604,0.110517137,0.110437898,0.109629064,7.05E-06,0
0.107846956,0.111321793,0.109818965,0.112641364,9.92E-06,0
0.109160295,0.108262647,0.109229231,0.107938336,8.97E-06,0
0.103979952,0.108500336,0.101294449,0.109290324,1.96E-05,0
0.103362311,0.103683158,0.103882441,0.103820942,9.90E-06,0
0.100005209,0.104193283,0.096260681,0.103270769,2.42E-05,0
0.106387592,0.103752503,0.101509888,0.100098817,7.83E-06,0
0.105574805,0.103851504,0.105143908,0.106212294,7.19E-06,0
0.110561339,0.109059016,0.10034555,0.105699809,2.61E-05,0
0.117585255,0.114906328,0.109560559,0.110531774,1.21E-05,0
0.118157188,0.116565359,0.119140181,0.117608202,3.88E-06,0
0.118941036,0.116081693,0.118563306,0.118100657,5.71E-06,0
0.123728862,0.120597507,0.118889339,0.118827989,6.25E-06,0
0.123522289,0.122388539,0.124400886,0.123704468,2.69E-06,0
0.123133037,0.121050062,0.125127085,0.123486654,1.53E-06,0
0.125695754,0.124822569,0.124219336,0.12317299,6.75E-06,0
0.127676299,0.124717171,0.127124132,0.125745953,4.42E-06,0
0.128440114,0.125410324,0.129317857,0.127501818,4.12E-06,0
0.127005977,0.12589021,0.127033357,0.128372331,6.11E-06,0
0.131599251,0.128839161,0.127699039,0.126984287,8.28E-06,0
0.128289488,0.129813326,0.130087174,0.131496803,3.45E-06,0
